uid,code,label,description,lat,lon,CATUTTC,addressPostCode,addressAdminUnitL1,addressAdminUnitL2,addressAdminUnitL3,addressAdminUnitL4,addressPostName,addressThoroughfare,addressLocatorDesignator,addressDescription,zoneId,url,type,parentStation,timezone,wheelchairBoarding
4971,209,Провесінь (209),,49.842293,24.103553,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Тракт Глинянський ,165,,0,,0,,Europe/Kyiv,
5074,743,Річка Зубра (743),,49.796573,24.039197,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Г. Хоткевича,62,,0,,0,,Europe/Kyiv,
z-461,461,Низинна (461),,49.839681,23.969555,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Я. Гніздовського,1,,0,,0,,Europe/Kyiv,
2560945,460,Низинна (460),,49.83918,23.969561,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Я. Гніздовського,4,,0,,0,,Europe/Kyiv,
4682,110,Привокзальний ринок (110),,49.836381,23.999189,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,155,навпроти №155,0,,0,,Europe/Kyiv,
4683,113,Скриня (113),,49.835592,23.994693,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,175,навпроти №175,0,,0,,Europe/Kyiv,
4731,498,Богданівка (498),,49.832495,23.978396,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,225,навпроти №225,0,,0,,Europe/Kyiv,
4945,95,Кульпарківська (95),,49.834412,23.989221,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,128,,0,,0,,Europe/Kyiv,
4730,96,Народна (96),,49.83372,23.985279,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,134,,0,,0,,Europe/Kyiv,
4703,494,Скриня (494),,49.835346,23.99509,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,175,,0,,0,,Europe/Kyiv,
4725,496,Кульпарківська (496),,49.834519,23.990198,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,189,,0,,0,,Europe/Kyiv,
4724,497,Народна (497),,49.833516,23.984562,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,207,,0,,0,,Europe/Kyiv,
z-744,744,Приміський вокзал (744),,49.836344,23.99969,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,153,,0,,0,,Europe/Kyiv,
z-745,745,Приміський вокзал (745),,49.836323,23.999913,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,153,,0,,0,,Europe/Kyiv,
44814,749,Привокзальний ринок (749),,49.836125,23.999162,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,155,,0,,0,,Europe/Kyiv,
5022,97,Мотозавод (97),,49.830474,23.966905,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,174,,0,,0,,Europe/Kyiv,
5023,98,Вівсяна (98),,49.829734,23.962866,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,210,,0,,0,,Europe/Kyiv,
5024,99,Вільхова (99),,49.828633,23.956949,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,222,,0,,0,,Europe/Kyiv,
4723,114,Богданівка (114),,49.832543,23.979179,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,223,,0,,0,,Europe/Kyiv,
4835,115,Каховська (115),,49.826768,23.946521,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,236,,0,,0,,Europe/Kyiv,
4722,100,Мотозавод (100),,49.830834,23.969448,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,249,,0,,0,,Europe/Kyiv,
4631,14,Наливайка (14),,49.84311,24.022197,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,27,,0,,0,,Europe/Kyiv,
5020,101,Вівсяна (101),,49.829965,23.964658,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,273,,0,,0,,Europe/Kyiv,
4836,102,Станційна (102),,49.823482,23.928912,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,282,,0,,0,,Europe/Kyiv,
44953,103,Азов-Галичина (103),,49.822646,23.924167,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,284,,0,,0,,Europe/Kyiv,
5019,104,Вільхова (104),,49.828834,23.958516,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,293,,0,,0,,Europe/Kyiv,
44954,105,Автостанція Західна (105),,49.821535,23.918175,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,300,,0,,0,,Europe/Kyiv,
4959,316,Епіцентр (316),,49.824204,23.910241,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,302,,0,,0,,Europe/Kyiv,
4841,116,Каховська (116),,49.8271,23.949187,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,319а,,0,,0,,Europe/Kyiv,
44952,106,Станційна (106),,49.823626,23.930706,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,355,,0,,0,,Europe/Kyiv,
44951,107,Азов-Галичина (107),,49.822622,23.925288,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,357,,0,,0,,Europe/Kyiv,
44950,108,Автостанція Західна (108),,49.821677,23.920106,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,359,,0,,0,,Europe/Kyiv,
44949,109,Городоцька-Кільцева (109),,49.821061,23.916695,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,367,,0,,0,,Europe/Kyiv,
4629,15,Цирк (15),,49.840197,24.012256,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,42,,0,,0,,Europe/Kyiv,
4578,17,Цирк (17),,49.84028,24.012181,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,44,,0,,0,,Europe/Kyiv,
4630,16,Церква святої Анни (16),,49.841939,24.016604,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,67,,0,,0,,Europe/Kyiv,
4878,13,Магнус (13),,49.843935,24.024104,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,8,,0,,0,,Europe/Kyiv,
4579,94,Площа Кропивницького (94),,49.837706,24.005567,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,94,,0,,0,,Europe/Kyiv,
4628,18,Площа Кропивницького (18),,49.837422,24.004907,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,98,,0,,0,,Europe/Kyiv,
4947,315,Епіцентр (315),,49.824453,23.910273,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Городоцька,302,,0,,0,,Europe/Kyiv,
5161,19,Парк культури (19),,49.830253,24.023296,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Д. Вітовського,,вхід до парку,0,,0,,Europe/Kyiv,
4984,20,Парк культури (20),,49.830242,24.023838,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Д. Вітовського,41,навпроти №41,0,,0,,Europe/Kyiv,
2560957,831,Львівтеплоенерго (831),,49.830339,23.950281,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Данила Апостола,9,,0,,0,,Europe/Kyiv,
2560958,832,Сервісний центр МВС (832),,49.83099,23.945421,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Данила Апостола,9а,,0,,0,,Europe/Kyiv,
z-53,53,Магнус (53),,49.844431,24.023275,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Д. Данилишина,9,,0,,0,,Europe/Kyiv,
5008,216,Вашингтона (216),,49.815984,24.062746,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дж. Вашингтона,,"навпроти вул. Зелена, 147",0,,0,,Europe/Kyiv,
4927,214,ТЦ Метро-2 (214),,49.814485,24.075991,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дж. Вашингтона,21,,0,,0,,Europe/Kyiv,
4928,215,Перинатальний центр (215),,49.816146,24.069323,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дж. Вашингтона,5а,,0,,0,,Europe/Kyiv,
4862,363,Перинатальний центр (363),,49.815714,24.070434,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дж. Вашингтона,6,,0,,0,,Europe/Kyiv,
5014,364,ТЦ Метро-2 (364),,49.814447,24.07532,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дж. Вашингтона,8,,0,,0,,Europe/Kyiv,
5122,368,Дунайська (368),,49.816631,24.050553,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дністерська,16а,,0,,0,,Europe/Kyiv,
5183,367,Лікарня Святого Луки (367),,49.814121,24.050928,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дністерська,22,,0,,0,,Europe/Kyiv,
z-858,858,Долішня (858),,49.8366273,24.0662644,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Долішня,,"вул. Личаківська, 175",0,,0,,Europe/Kyiv,
z-859,859,Долішня (859),,49.8366912,24.0661061,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Долішня,9а,,0,,0,,Europe/Kyiv,
5082,395,Пасіки Зубрицькі (395),,49.780769,24.090148,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Дорожна,,,0,,0,,Europe/Kyiv,
5160,51,Дорошенка (51),,49.840181,24.027075,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. П. Дорошенка,3,,0,,0,,Europe/Kyiv,
44237,712,Енергетична (712),,49.815603,24.030082,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Енергетична,12,,0,,0,,Europe/Kyiv,
4844,121,Патона (121),,49.823007,23.961446,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Є. Патона,31,,0,,0,,Europe/Kyiv,
4831,122,Залізнична РА (122),,49.822709,23.965157,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Є. Патона,2,,0,,0,,Europe/Kyiv,
4832,119,Патона (119),,49.823193,23.960516,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Є. Патона,2,,0,,0,,Europe/Kyiv,
4845,120,Залізнична РА (120),,49.822664,23.965661,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Є. Патона,7,,0,,0,,Europe/Kyiv,
42745,645,Городницька (645),,49.858448,24.02714,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,104,,0,,0,,Europe/Kyiv,
4854,45,Під Дубом (45),,49.850152,24.026821,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,11,,0,,0,,Europe/Kyiv,
42740,704,Торф’яна (704),,49.861045,24.026711,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,113,,0,,0,,Europe/Kyiv,
4998,704-01,Торф'яна (704-01),,49.861654,24.026689,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,122,,0,,0,,Europe/Kyiv,
5002,647,Торф’яна (647),,49.862133,24.026638,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,132,,0,,0,,Europe/Kyiv,
4570,648,Замарстинів (648),,49.870371,24.020558,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,173,,0,,0,,Europe/Kyiv,
4647,649,Замарстинів (649),,49.871272,24.018496,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,178,,0,,0,,Europe/Kyiv,
4668,654,Поліклініка МВС (654),,49.873823,24.013699,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,225а,,0,,0,,Europe/Kyiv,
42748,640,Палац культури Гната Хоткевича (640),,49.852271,24.02747,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,25,,0,,0,,Europe/Kyiv,
4667,651,Дитячий диспансер (651),,49.877467,24.004027,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,265,,0,,0,,Europe/Kyiv,
42751,23,Під Дубом (23),,49.850227,24.026856,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,32,,0,,0,,Europe/Kyiv,
42742,641,Гайдамацька (641),,49.853827,24.028116,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,39,,0,,0,,Europe/Kyiv,
42749,642,Палац культури Гната Хоткевича (642),,49.85229,24.027513,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,40,,0,,0,,Europe/Kyiv,
42741,244,Гайдамацька (244),,49.85441,24.028242,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,54,,0,,0,,Europe/Kyiv,
42801,644,Городницька (644),,49.858502,24.027041,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,85,,0,,0,,Europe/Kyiv,
4669,653,Замарстинів (653),,49.87133,24.018109,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,223а,,0,,0,,Europe/Kyiv,
4648,650,Поліклініка МВС (650),,49.873944,24.013517,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Замарстинівська,226,,0,,0,,Europe/Kyiv,
4577,60,Захисників України (60),,49.84203,24.015512,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Захисників України,,,0,,0,,Europe/Kyiv,
4858,25,Керченська (25),,49.82347,24.052248,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,109,навпроти №109,0,,0,,Europe/Kyiv,
4815,394,Сихівська (394),,49.797178,24.071935,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,309,навпроти №309,0,,0,,Europe/Kyiv,
4978,222,Керченська (222),,49.823896,24.051647,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,107,,0,,0,,Europe/Kyiv,
4859,369,Липова Алея (369),,49.820659,24.055879,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,130,,0,,0,,Europe/Kyiv,
4860,372,Дністерська (372),,49.817745,24.059388,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,150,,0,,0,,Europe/Kyiv,
4856,219,Львівводоканал (219),,49.830685,24.043327,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,54,,0,,0,,Europe/Kyiv,
4980,220,Львівводоканал (220),,49.829834,24.044466,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,77,,0,,0,,Europe/Kyiv,
4981,218,Шота Руставелі (218),,49.834208,24.036008,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,9,,0,,0,,Europe/Kyiv,
5083,396,Пасіки Зубрицькі (396),,49.781051,24.087144,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,,,0,,0,,Europe/Kyiv,
4855,217,Шота Руставелі (217),,49.833829,24.037035,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,12,,0,,0,,Europe/Kyiv,
4976,224,Дністерська (224),,49.817614,24.059892,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,131,,0,,0,,Europe/Kyiv,
4933,370,Бузкова (370),,49.813637,24.060295,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,147,,0,,0,,Europe/Kyiv,
4932,371,Фрезерний завод (371),,49.811404,24.061067,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,149,,0,,0,,Europe/Kyiv,
4929,373,Бузкова (373),,49.813747,24.060043,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,186,,0,,0,,Europe/Kyiv,
4930,374,Фрезерний завод (374),,49.811999,24.06082,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,200,,0,,0,,Europe/Kyiv,
z-323,323,Автостанція №5 (323),,49.806881,24.060262,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,214,,0,,0,,Europe/Kyiv,
42807,375,Автостанція №5 (375),,49.807544,24.061464,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,214,,0,,0,,Europe/Kyiv,
4805,376,ДБК (376),,49.804937,24.062709,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,238,,0,,0,,Europe/Kyiv,
44998,780,Вагилевича (780),,49.83285,24.040186,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,24,,0,,0,,Europe/Kyiv,
4923,377,ДБК (377),,49.805938,24.062306,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,251,,0,,0,,Europe/Kyiv,
4817,378,Зубрівська (378),,49.802268,24.065316,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,261,,0,,0,,Europe/Kyiv,
4806,379,Зубрівська (379),,49.801506,24.065895,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,266,,0,,0,,Europe/Kyiv,
4807,380,Сихівська (380),,49.797039,24.071817,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,278,,0,,0,,Europe/Kyiv,
5079,381,Старий Сихів (381),,49.793054,24.074344,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,296,,0,,0,,Europe/Kyiv,
42811,382,Сихівська (382),,49.798154,24.071753,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,301,,0,,0,,Europe/Kyiv,
z-383,383,Колодязна (383),,49.78993,24.074339,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,306,,0,,0,,Europe/Kyiv,
5177,386,Сихівська (386),,49.796861,24.072585,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,313,,0,,0,,Europe/Kyiv,
5087,387,Вулецька (387),,49.795613,24.073545,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,327,,0,,0,,Europe/Kyiv,
5086,388,Старий Сихів (388),,49.792461,24.074408,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,367,,0,,0,,Europe/Kyiv,
42810,384,Станція Сихів (384),,49.787921,24.075208,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,397,,0,,0,,Europe/Kyiv,
z-389,389,Станція Сихів (389),,49.787928,24.075178,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,397,,0,,0,,Europe/Kyiv,
42808,391,Пасіки Зубрицькі (391),,49.780014,24.090097,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,408,,0,,0,,Europe/Kyiv,
45008,779,Вагилевича (779),,49.832382,24.041372,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,45,,0,,0,,Europe/Kyiv,
4979,221,Водогінна (221),,49.827135,24.045143,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,87,,0,,0,,Europe/Kyiv,
4857,24,Водогінна (24),,49.826263,24.043692,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,118,,0,,0,,Europe/Kyiv,
44229,393,Сихівський цвинтар (393),,49.772404,24.101695,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,420,,0,,0,,Europe/Kyiv,
z-393-1,393-1,Сихівський цвинтар (393-1),,49.772162,24.1024,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зелена,420,,0,,0,,Europe/Kyiv,
5151,26,Зернова (26),,49.846361,24.024991,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. Зернова,11,,0,,0,,Europe/Kyiv,
4758,657,Величковського (657),,49.875209,23.932541,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Величковського,40,навпроти №40,0,,0,,Europe/Kyiv,
4760,656,Величковського (656),,49.875299,23.93245,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Величковського,42,,0,,0,,Europe/Kyiv,
5145,655-1,Рясне-2 (655-1),,49.875596,23.938308,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Величковського,2,,0,,0,,Europe/Kyiv,
4734,133,Любінська-Виговського (133),,49.820016,23.969389,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,,"вул. Чуваська, 12",0,,0,,Europe/Kyiv,
5033,132,Південний (132),,49.813547,23.976618,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,,"вул. Щирецька, 36",0,,0,,Europe/Kyiv,
4735,134,Скнилівський парк (134),,49.817378,23.971503,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,45а,навпроти №45А,0,,0,,Europe/Kyiv,
4736,135,Скнилівок (135),,49.812179,23.982065,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,89,навпроти №89,0,,0,,Europe/Kyiv,
4733,127,Поліклініка №5 (127),,49.825854,23.967635,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,32,,0,,0,,Europe/Kyiv,
4990,126,Залізнична РА (126),,49.823415,23.967528,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,29,,0,,0,,Europe/Kyiv,
4732,124,Мотозавод (124),,49.830066,23.968123,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,4,,0,,0,,Europe/Kyiv,
4716,131,Скнилівок (131),,49.812297,23.981942,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Виговського,89,,0,,0,,Europe/Kyiv,
4809,400,Кос-Анатольського (400),,49.790865,24.067698,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Кавалерідзе,16,,0,,0,,Europe/Kyiv,
4808,397,Кавалерідзе (397),,49.793535,24.064463,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Кавалерідзе,2,,0,,0,,Europe/Kyiv,
42776,527,Київська (527),,49.832266,24.012486,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Котляревського,,"вул. Генерала Т. Чупринки, 21",0,,0,,Europe/Kyiv,
42728,661,Миколайчука (661),,49.866507,24.044539,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,,кінцева трамвая №6,0,,0,,Europe/Kyiv,
44220,661-01,Миколайчука (661-01),,49.865907,24.044177,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,,кінцева трамвая №6,0,,0,,Europe/Kyiv,
4783,662,Щурата (662),,49.878796,24.036584,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,2в,навпроти №28,0,,0,,Europe/Kyiv,
4784,658,Лікарня святого Пантелеймона (658),,49.874907,24.041259,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,11,,0,,0,,Europe/Kyiv,
4781,659,Лікарня святого Пантелеймона (659),,49.875119,24.041358,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,12,,0,,0,,Europe/Kyiv,
4884,680,Щурата (680),,49.879731,24.035157,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Миколайчука,36а,,0,,0,,Europe/Kyiv,
42729,505,Площа Лема (505),,49.832422,24.017771,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Нечуя-Левицького,,"вул. Академіка А. Сахарова, 2",0,,0,,Europe/Kyiv,
42772,27,Площа Лема (27),,49.832645,24.017127,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Нечуя-Левицького,8,,0,,0,,Europe/Kyiv,
z-507,507,Пулюя (507),,49.801137,23.989074,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Пулюя,34а,,0,,0,,Europe/Kyiv,
z-506,506,Коледж харчових технологій (506),,49.801196,23.991676,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Пулюя,29,,0,,0,,Europe/Kyiv,
42805,509,Боднарівка (509),,49.805318,24.018216,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Рубчака,,"вул. Стрийська, 144",0,,0,,Europe/Kyiv,
5149,298,Рубчака (298),,49.806159,24.011567,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Рубчака,18,,0,,0,,Europe/Kyiv,
4695,508,Боднарівка (508),,49.805491,24.01776,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Рубчака,2,,0,,0,,Europe/Kyiv,
42804,299,Рубчака (299),,49.806038,24.011827,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Рубчака,7,,0,,0,,Europe/Kyiv,
4982,36,Саксаганського (36),,49.834104,24.034224,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Франка,,"вул. П. Саксаганського, 13",0,,0,,Europe/Kyiv,
5032,38,Карманського (38),,49.820445,24.027356,UA46060250010015970,79000,Україна,Львівська область,Львівський,Львівська ,Львів,вул. І. Франка,145,навпроти №145,0,,0,,Europe/Kyiv,
